# 股票代码列表配置
# 格式: 股票代码|股票名称
# 生成时间: 2026-02-18 16:43:54

40350|CGWIH V B3008
40349|MTR CORP N3008
40342|CMB ILM N3008
40335|STATEGRI N3008
40321|GRNL GLB N3101
40320|GRNL GLB N2904
40307|AIR AUTH N2707
40299|SHA PG B3007
40290|CLP-PF N3506
40289|CLP-PF N3006
40287|RUDONGJX B2701B
40286|RUDONG JX B2701
40278|COSL SG N3006
40272|CXSOA B2612
40271|CNPC GLB B3006
40262|NWD FIN GSPCSB
40260|CAPCO FC N3006
40257|MENGNIU B3006
40254|GRNL GLB N2812
40253|CHAMP MTN N3006
40248|HKE FIN N3006
40247|SANDS N3006
40242|TENCENT N6006
40241|TENCENT N5006
40240|TENCENT N3006
40236|HYSAN MTN N2706
40226|CDYL B2612
40223|NWD (MTN) N3005
40222|SINOPEC N5005
40221|SINOPEC N3005
40217|SHKP(CM)L N3005
40213|RUDONG JX B2612
40212|WHARFREIC N3005
40209|XIAOMI BT N3004
40204|SUN EXP N3004
40202|PETRONAS N6004
40201|PETRONAS N5004
40200|PETRONAS N3004
40199|AIA GROUP N3004
40198|IFC DEV N3004
40193|CINDA20 N3003
40192|CINDA20 N2703
40180|CDXJ B2612
40179|CHINA OVS N3503
40178|CHINA OVS N3003
40174|GRNL GLB N3003
40168|MICROPORT B2812
40167|CFAMC IV N3002
40162|CITIC LTD N3002
40160|CHANG DEV B2606
40158|CCCI TSR SGPSB
40156|SINOSING B3002
40152|SF HLDG N3002
40149|ZJCXJK B2612
40146|CSSC B3002
40142|20201WST N5108
40141|SPAC MTN N3001
40138|SOAR WIND GPCS
40130|SHKP(CM)L N3001
40117|KWG GROUP N2701
40110|NWD (MTN) N4912
40106|TJ SCIM B3912
40105|TJ SCIM B2912
40104|TJ SCIM B2612
40102|WYNN MAC N2912
40095|CHGHK TM B2912
40090|XYGOLD B2902
40088|YX REIT N2902
40087|CICCMTN N2902
40086|CICCMTN N2802
40085|SHENGZHOU B2902
40084|TF SEC N2802
40082|CDBL F1 N3102
40081|CMBCIF B2902
40080|WESTCHINA N2911
40078|ZOOMLN B3102
40077|BOLT IN B3302
40076|CHINA OVS N2911
40073|YCDFHC B2901
40072|HKE FIN N3602
40071|PION REW N2802
40067|LINK FIN N3602
40066|CSSC B3101
40064|XTALPI B2701
40063|KS N3601
40061|KS N3101
40060|CFAMC IV N2911
40058|SHK&CO N2901
40056|VKEREHK N2911
40053|GYCIDC B2901
40052|FWD GHL N3312
40051|CSI MTN N3101
40050|SINOPEC N4911
40049|SINOPEC N2911
40045|SJM INT N3101
40041|AGRBK N3101
40039|URA N3601
40038|URA N3101
40037|CNCB INTL N3312
40036|FE HORI N2901
40034|SPMTNF N3101
40032|HKE FIN N3101
40031|GZ URBAN N2812
40030|SUN EXP N2910
40028|CDXC INV B2812
40027|MMET CS SGPCSB
40026|MMET CS SGPCS
40025|BOCL N2712
40024|BOCL N2812
40022|AGRBK N2812
40021|CHENGDA B2812
40020|JOY TREA N2812
40019|CHGHK TM SGPSB
40018|WESTCHINA N2812
40016|CNOOC F13 N4909
40015|CNOOC F13 N2909
40014|GZ DDH B2711
40013|CTGIL N3012
40012|QNB FIN N2811
40011|HKMC N5511
40010|HKMC N2711
40009|HKMC N3011
40008|BOCL N2811
40007|GRNL GLB N2909
40006|FE HORI N2711
40005|CR LAND N2811
40004|INV GI N2811
40003|INV GI N2711
40002|CINDA20 N3011
40001|CCB N2611C
40000|JOY TREA B2909
06780|PRC B3211
06779|PRC B2911B
06778|PRC B3011B
06777|PRC B2811B
06776|PRC B2911
06775|PRC B2711B
06774|PRC B3110B
06773|PRC B2710B
06772|PRC B3311
06771|PRC B2811
06769|PRC B5110
06768|PRC B3110
06767|PRC B2610
06765|PRC B3511B
06764|PRC B3011
06762|PRC B5010
06761|PRC B3010
06758|PRC B3912
06757|PRC B2912
06754|PRC B4810
06753|PRC B2810
06751|PRC B2711
06029|CCB N2611B
06028|MGM CHINA N2605
06025|MTRC(CI) N2902
06024|CCB N2611
06018|CINDA20 N2811
06017|GAOXIN B2811
06016|CDB LEAS B3511
06014|BOCL N3011
06013|GTJAHLD B3211
06012|PEAK RE PSGCSB
06010|MEITUAN N3511
06009|MEITUAN N3211
06007|LUSO BANK B3405
06006|MEITUAN N3105
06005|GLP HLD N2904
06004|PION REW N2611
06003|XIANPORT B2610B
06002|SR INVT B2810
06001|DEYANG N2810
06000|IFC DEV N2904
05999|TH GOR I N2810
05998|FE HORI N2810B
05997|AGRBK N2611
05996|CN EOI N2810
05995|CN EOI SGPSB
05993|SHENGZHOU B2810
05992|JN HTIC B2810
05990|BHN3 N4510D
05989|CHINA OVS N4310
05987|BHN3 N4510C
05985|BHN3 N4510B
05982|BOCL N2904
05980|SINOPEC N4310
05978|BOCL N2611
05973|RZ XLS B2611
05971|CMB ILM N2907
05969|DAHSING B N3311
05968|BHN3 N4510A
05967|BHN3 N4510S
05964|XCTRSPRT B2810
05963|TENCENT N4904
05962|TENCENT N2904
05961|TENCENT N2604
05959|MMG B3010
05958|MTR CORP N4306
05955|STATEGRID N4305
05953|ORIENT ZS B2809
05952|SINO TREN B2709
05951|CMBC N2809
05947|LIYUAN B2809
05946|CZ INTL B2809
05944|AIA GROUP N2904
05943|PION REW N2809B
05942|CNOOC F13 N4305
05938|FJ ZLG N2609
05937|FWDGHL SDCS3509
05935|FWDGHL SDCS3009
05934|JN HTIC B2610
05932|CDWJ B2610
05930|SINO CAP N4304
05928|JN LIXIA B2610
05927|PION REW N2809
05922|HUBEI S&T B2809
05921|XIAN PORT B2610
05920|CPIC B3009
05919|ICBC N2610D
05918|ICBC N2610C
05915|ICBC N2610B
05912|CCB SAA N2809
05911|TR SOCO B2610
05910|SR CITY B2610B
05907|SXSY CIO N2809
05906|CCB N3009
05903|JOY TREA B2903
05902|CCB N2809
05899|SPAC MTN N3208
05898|GZ URBAN N2808
05896|BOCL N2610
05895|MYS SSB C4504
05893|SR CITY B2610
05892|CDUCI B2610
05891|CITIC LTD N3504
05889|TONGLING B2808
05888|LEGEND FT N3008
05887|PETRONAS N4503
05885|LEGEND FT N2808
05883|ORNTL CAP B2808
05881|MTRC(CI) N2611
05880|HN WCI B2808
05877|WYNN MAC N3402
05872|JINSHINE B2609
05870|CEBSYD N2609
05867|BOCL N2609
05865|CALC BD B2808
05860|CEBHK N2609
05858|AIA GROUP RSPSC
05857|HKMC N2809
05856|NWD FIN GSPCSA
05855|SKYFAME B3111
05853|ZZ UDG B2808
05851|LICHENG B2808
05849|TZ URBAN B2609
05848|XIANJIN B2609
05846|LEAD AFFL N2911
05845|BABA N3411
05843|CITBK N2808
05842|HAIYAN B2609
05840|CDXS B2808
05839|BLK PEONY B2609
05838|PY INV B2608
05837|BOCOM N2608
05835|FUYUAN W B2608
05834|JLMAG B3008
05833|YB INTL B2608
05832|CLIO HK B3308
05829|YNANEIOF B2608
05827|PION REW N2608
05826|CINDA20 N2702
05825|HZQTNACI B2607
05824|CICC16MTN N2607
05822|NEIJ IH B2607
05820|HUBEINTD B2607
05819|CR LAND N2910
05818|LUYE PHA B2807
05817|LUSO BANK B3306
05816|LICHENG B2606
05814|CZ INTL B2606
05813|HLAND MTN N2903
05809|DZKS B2807
05807|SHKP(CM)L N2902
05806|BOCL N2606
05805|MENGNIU B2606
05801|XC INTL B2606
05800|HCG N2606
05797|BAUHINIA N4410S
05795|BAUHINIA N4410D
05792|BAUHINIA N4410C
05791|BAUHINIA N4410B
05790|BAUHINIA N4410A
05789|CCB N2605
05786|CR LAND N2902
05784|ACDG B2604
05783|CINDA FIN N2902
05781|FEC FIN PERP
05779|JSFX IND B2604
05778|AIA GROUP N3304
05777|LNTDIG B2602
05774|IBRD N2603
05773|TJBHNA B2807
05770|CSCIFHK N2807
05769|GRNL GLB B3007
05768|SHENGZHOU B2603
05767|UETD CD N2603
05766|20191WST N5008
05765|YCDFHC B2603
05764|GUOTAIJA N2807B
05762|WEIFANG B2807
05761|AIR AUTH N2902
05760|CHINA OVS N3406
05759|BEA N2703
05756|C TAIPING PSCSB
05754|WYNN MAC B2903
05753|TJLG INV B2807
05752|NANYANG NCSCS C
05751|SUZHOU CT B2807
05744|PHX CHARM B2807
05743|STATEGRID N4405
05741|SHA PG B2909
05740|DTCX INV B2603
05739|CNOOC F14 N4404
05737|ZJ TRANS B2807
05736|CSI MTN N2807
05733|SANDS N2808B
05731|GUOTAI JA N2807
05730|MY INV B2807
05726|CEBHK N2603
05725|CHMOD DA B3007
05724|SF23 B2607
05723|SHOUCHENG B2607
05722|ZZ JLJ GP B2807
05720|HYSAN MTN N2909
05718|CICC16MTN N2603
05716|GDDIG B2807
05715|GZ URBAN N2602
05714|ICIL AT N2807
05713|SHACOMBNK N3302
05711|HS TOUR B2807
05709|LNTDIG B2806
05708|AIA GROUP N4403
05707|JINAN HT B2807
05705|JSJURONG B2807
05704|CTFJ B3006
05702|BOCOM N2602
05700|CDB N2807B
05699|CQ NANAN B2608
05696|CDB N2807
05694|ZZ URBAN N2806
05693|MTR CORP N4607
05692|C RAILWAY N2607
05691|HUANTAIHU B2602
05689|MINMET FN B2607
05688|MTRC(CI) SPGCSB
05687|MTRC(CI) SPGCS
05686|TFBANK NCCB
05685|LINK FIN N2607
05684|HENGJIAN B2806
05676|SUNNY OPT B2607
05674|MTRC(CI) N4606B
05673|AIR AUTH N3301
05672|CITIC LTD N2606
05671|FJJSHG B2806
05670|MTR CORP N4606
05669|AIR AUTH N3001
05667|MTRC(CI) N4606
05666|AIR AUTH N2801
05665|CFAMC II N2606
05662|LINK CB B2712
05660|CDB N2606
05658|DJY MJ B2806
05657|AIA GRP SDS3506
05651|HKGB GR 5506
05650|STATEGRID N2605
05648|ICBCIL FN N2605
05646|HKGB GR 3306
05642|HKGB GR 3006
05641|PROVENHNR B2605
05640|HKE FIN N2605
05638|SINOPEC N4605
05637|SINOPEC N2605
05635|SINOPEC N4908
05634|MYS SGB C4604
05633|MYS SGB C2604
05632|SINOPEC N2908
05631|CITIC LTD N4604
05630|CITIC LTD N3604
05629|SSLIFE N2604
05625|KYRGYZ N3006
05622|CMB ILM N3006
05618|AIA GROUP N4603
05615|CMB ILM N2806
05612|CITIC LTD N4102
05611|CITIC LTD N3602
05609|CGXCIG B2806
05608|SDG FIN GSPCS
05606|KFDIG B2806
05603|YONGA INV B2806
05602|SKYFAME B3211
05599|NEW TOWN B2805
05598|TOP LUX B4012
05595|JINJIANG B2605
05594|CEL DYNAS N2906
05593|BABA N3411B
05591|CCB N3005
05588|CDB N2901
05585|CCB N2805
05584|HUAIAN TH B2805
05582|CDBL F1 N3005B
05578|CDBL F1 N3005
05575|CEBHK N2805
05573|SDG FIN B2805
05570|DEEP DEV B3205
05569|ICBC N2805B
05567|SKYFAME B3111B
05564|CHIYU BNK USCS
05563|ICBC N2805
05561|GNEPI B2607
05560|AIA GROUP N2710
05557|SYNGENTA N2604
05542|TENCENT N3507
05534|SIHAI INT B2805
05533|ZY AM N2805
05518|SIHAI INT B2804
05513|AGRBK N2804
05512|RUYI B3004
05507|CNOOCF15A N4505
05504|CGWIH VI B2804
05503|PETRONAS N5504
05502|SINOPEC N4504
05498|PETRONAS N3504
05497|PETRONAS N3101
05496|JZBD B2803
05495|SOAR WISE N3003
05494|MTRC N5504
05493|MTRC N3504
05492|MTRC N3004
05491|FE HORI N2810
05490|SOAR WISE N2803
05489|ZZJS B2803
05488|TZHY TTI B2803
05487|CHQ B3003
05486|XIANGYU B2803
05484|QZNY B2803
05481|CHANG DEV B2803
05480|FSGAOMING B2803
05479|HN AIG B2803
05477|ZHUZHOU C B2803
05474|GZ DIH B2803
05473|SZ COMMUN B2803
05472|YZ ETDZ B2803
05471|DZKS B2803
05470|FJ SHISHI B2803
05469|CDAPXC B2803
05467|GF FH B2803
05466|QD PD B2803
05465|KNWL CTY B2803
05464|EL GLO SGPCSB
05462|ZJCX B2803
05460|SWHY INTL B2803
05457|BOCOM LM N3003
05455|BOCOM LM N2803
05452|CDJJ INV B2803B
05450|QDJZ UDI B2803
05449|RONGSHI N2705
05448|ZHOUKOU B2803
05447|FRANSHION N2907
05446|CDJJ INV B2803
05445|JINJIANG B2602
05444|CFAMC III N4704
05443|CFAMC III N2704
05442|HB UN DEV B2802
05441|GREENTOWN N2802
05440|LENOVO B2908
05438|DQCT CTD N2702
05437|FUGAO WT B2802
05433|BOCL N2704
05431|PX CCI B2801
05427|YUEYANG B3002
05425|RH INT FN GSPS
05423|SINOPEC N4704
05422|SINOPEC N2704
05421|PHX CHARM B2801
05418|NWD (MTN) N2907
05416|HANRUI OS B2801
05415|SANDS N3108A
05414|SANDS N2903A
05413|SANDS N2703A
05411|H&H INTL N2807
05410|LT OVS B2801
05407|AZURE NVA N2703
05406|LS ETD B2801
05404|BOCOM N2801
05403|YANKUANG B2801
05400|CLP PHKF PSGCSC
05399|AIR AUTH N3501B
05398|CINDA FIN N2703
05396|AIR AUTH N3007
05394|AIR AUTH N2807
05390|CZ INTL B2801
05388|AIR AUTH N5501
05386|LENOVO N2801
05385|AIR AUTH N3501
05384|CITIC LTD N2702
05383|AIR AUTH N3001B
05382|LENOVO N3207
05381|AIR AUTH N2801B
05379|SKYFAME B3311B
05378|PROVENGLY N2702
05377|QZ SOCO B2801
05375|HEN RAIL B2801
05374|HUANGYAN B2801
05369|JZBD B2712
05367|SKYFAME B2609B
05364|BL SKYVIEW SPS
05361|CDAPXC B2712
05357|CDB N3701
05356|CDB N2701
05355|YCHITEC B2712
05354|ZIBO HT B2712
05352|GOHL CAP N2701
05351|ANXH B2712
05349|QD PD B2712
05347|ZZ URBAN N2712
05343|NWCL N2701
05342|BOCOM N2712
05341|CIXI SO B2712
05340|QZ QT B2712
05338|C RAILWAY B2707
05337|BEA N2807
05333|CHARM LGT N2612
05327|SY CSC B2712
05325|SPIC2016 B2612
05324|YUANZHOU B2711
05323|FUYUAN W B2711
05321|NWD (MTN) N2706
05316|ZJCX B2711
05314|QDBLTT B2711
05313|CD ESOI B2711B
05312|NWD FIN GSPCSE
05311|SKYFAME B3311
05310|SKYFAME B2609
05309|GRNL GLB N2806
05308|CFAMC II N2611
05307|CEBHK N2711
05303|NANXUN B2711
05301|TS FIN B2611
05300|YC HT INV B2711
05298|CDCCIC B2911
05297|CDCCIC B2805
05296|CDBL FND1 N2710
05285|MTR CORP N4709
05283|CD ESOI B2711
05282|JN UC B2711
05281|WUHAN FIN N2711
05280|WYNN MAC N2710
05278|ZZ TDIG B2710
05275|CMHI FIN N2706
05274|SINOPEC N4709
05273|SINOPEC N2709
05272|HING YIP B2710
05270|HZMGS HT B2710
05269|WH METRO N2710
05267|NB HSDC B2710
05266|CGWIH III N2708
05262|PHX LEAD GPCS
05258|SEPCO V SGPS
05256|CSI MTN N2710
05255|CSI MTN N2804
05254|ZQGL INV B2710
05252|MTR CORP N4707
05250|HKMC N2910
05249|HKMC N2610
05245|CAPCO FC N2707
05244|HKMC N2710
05242|TAIZHOU B2710
05239|JINAN HT B2710
05238|YANKUANG B2910
05236|HAICHUAN B2709
05235|ENNENERGY N2705
05233|CSCEC II N2707
05232|MEITUAN N2910
05230|MEITUAN N2804
05227|MTR CORP N4706
05223|AIA GRP SDS5409
05220|AIA GRP SDS3503
05218|ZJ XC INV B2709
05217|CQ SNCI B2709
05214|PJ SOCIG B2709
05213|MINGHU B2709
05211|MTRC(CI) N3205
05208|WH METRO N2709
05207|NANYANG NCSCS B
05206|CQILHP N2709
05204|CMBC N2709
05203|GF FH B2709
05201|HAIXI OSI B2709
05200|TCCL FIN B2704
05198|JS ZY B2709
05197|DJ HAIYU B2709
05196|HLP FIN N2909
05193|BHN2 N4410D
05192|BHN2 N4410C
05190|CNCB INTL UCS D
05189|BHN2 N4410B
05188|BHN2 N4410A
05187|BHN2 N4410S
05186|WEIMOB B2904
05185|FE HORI N2803
05184|BEA N3204
05181|GZ URBAN N2709
05180|JZ UDH B2708
05178|QUANCHENG B2708
05176|WEIFANG B2708
05175|SIHAI INT B2708
05174|SOAR WISE N2708
05173|YB EIIG B2708
05172|BOCL N2708
05171|URA N3408
05170|URA N2908
05169|URA N2708
05168|BOCOM LM N2708B
05167|CSGIF BVI N2809
05165|BOCOM LM N2708
05162|SINOPEC N4809
05161|SINOPEC N2809
05158|CEL DYNAS N2808
05157|C INT DEV B2708
05156|ZHUJI DEV B2708
05155|INDSTRLBK N2708
05154|CGNPC INT B4809
05152|CHALCO CH B2802
05151|YCHITEC B2708B
05150|YCHITEC B2708
05149|NWD (MTN) N2802
05147|NANYANG N3408
05146|YCIC IHK N2608
05145|DX VOYAGE B2708
05144|DJ HAIYU SGPSB
05142|SANDS N2808
05140|BOCOM N2608B
05139|BOCOM N2708
05138|ZS GROUP B2801
05137|YINCHENG B2707
05135|CMHI FIN N2808
05133|CINDA20 N3001
05132|CINDA20 N2707
05131|PING AN B2907
05129|CCB N2707
05128|ZJ BARON B2707
05126|CM BANK N2707B
05125|DEQING B2707
05122|CITBK N2707
05121|STGRD N2704
05109|CHIYUBANK B3204
05107|TZ URBAN B2707
05094|TENCENT N3801
05093|TENCENT N2801
05090|CM BANK N2707
05089|CHGHK TM SGPS
05088|SPAC MTN N2907
05085|WHARFREIC N2801
05084|CITIC LTD N2801
05082|SP MTN FN N2801
05080|CGWIH VI UGPS
05079|CGWIH VI B2801
05075|CHARM LGT N2712
05069|BEA N3406
05067|WXC INV B2706
05062|CDCCIC B2712
05059|CGNPC INT B2711
05058|BOCOM LM N2706
05055|CINDA FIN N3712
05054|NJ YANGZI B2712
05053|BOCOM LM N2706B
05050|FWDGHL SDCS3107
05048|BOCL N2706B
05047|BOCL N2706C
05046|HEN RAIL B2703
05043|BOCL N2606B
05042|CHANG DEV B2706
05041|GTJA HOLD N2706
05038|CSCFIN II N2711
05036|MGM CHINA N3106
05034|GPCCL B2906
05033|CLP-PF N2911
05032|JICZHIXIN B2711
05031|WUHAN UC B2706
05029|RUDONGJX B2706C
05026|RUDONGJX B2706B
05025|RUDONGJX B2706
05024|YB INTL B2706
05021|ZY ZHICH B2706
05015|ICBCIL FN N2711
05014|BOCL N2706
05013|JOY TREA N2906
05009|NANCHANG B2705
05006|VKEREHK N2711
05005|JZBD B2706
05003|CFAMC III N4711
05002|CFAMC III N2711
05001|CMB ILM N2706
05000|TFI N2605
04598|CSGIF BVI N2705
04596|ZHENROPPT SPCS
04594|CSCIFHK N2705
04591|SHA PG B2906
04588|GZ JK B2705B
04586|GZ JK B2705
04585|CINDA20 N2905
04584|ICBC N2705B
04583|ICBC N2705
04582|CEBHK N2705
04581|ZOOMWE B2703
04580|CHINA OVS N4211
04578|NN CIG N2704
04577|CDB N2704B
04576|CLP-PF N2710
04575|CDB N2704
04571|FE HORI N2704
04569|CTNA INV B2704
04568|ZJ CB B2703
04567|GZ JK B2704
04566|AIA GRP SDS3404
04563|SPD BK N2603
04561|SPD BK N2703
04557|HAIXI OSI B2703
04555|SINOPEC N4205
04554|DEQING B2703
04552|CX URBAN B2703
04551|CFAMC IV N2905
04548|VERTEX B2603
04547|CNOOC F12 N4205
04546|SHUIFA B2703
04545|SOAR WISE N2703
04544|BEA N2703B
04543|YCP B2703
04542|SX FIN B2703
04536|TF SEC N2603
04535|NANCHANG B2703
04534|MTRC N3403
04532|AGRBK N2703
04531|ANJI QCLF B2702
04530|HKMC N3402
04529|HKMC N2902
04528|RONGSHI N2905
04526|NWD (MTN) N2905
04525|SINOPEC N2609
04524|HKMC N2602
04523|CLP-PF N2610
04522|WHARF FIN N2609
04518|CDBL FND2 N2703
04517|JIAN CHG N2702
04516|STATEGRID N4705
04515|STATEGRID N2705
04514|CNPC OVS N4104
04512|HAICHUAN B2702
04508|CISI FIN B2702
04507|CNOOC F11 N4101
04505|SUN EXP N2703
04504|BOCL N2702
04502|SINOCHEM N4011
04501|MIDEA INV N2702
04498|HKMC N2702
04497|CHALCO CH B2702
04493|CITIC LTD N3202
04492|CITIC LT N2702B
04488|CDB N2702
04482|STATEGRI N2805
04478|CNOOCF15U N2805
04476|CHINA OVS N2804
04472|JOY TREA N2702
04469|CINDA20 N2701
04467|ICBCIL FN N2701
04466|CITIC LTD N4804
04457|AIA GROUP N2804
04446|CITIC LTD N3803
04442|XIN YUE B2701
04441|BOCL N2803
04439|SXSY CIO N2701
04438|CHINA OVS N2907
04432|CCB B3201
04427|GRNL GLB N2902
04424|CINDA FIN N4802
04423|CINDA FIN N2802
04418|RUDONGJX B2701C
04416|FWD GHL SPCSC
04415|TH UNIC B2801
04413|AGRBK N2701
04411|CCTHK N2701
04408|LINK FIN N3201
04407|GZ DDH B2701
04406|AZORB IV N2801
04329|DY SOAI B2701
04326|HN SFIC B2701
04325|AIR AUTH N2701
04324|ZJ CB B2701
04322|AGRBK N2701B
04321|MTRC N3401
04320|AIR AUTH N6201
04319|CCBL1CORP N2905
04318|AIR AUTH N5201
04317|CITIC LTD N4609
04316|AIR AUTH N3201
04314|CITIC LTD N3109
04310|CICCMTN N2701B
04309|CICCMTN N2701
04305|JIAN CHG N2701
04304|ZJ XC INV B2701
04299|HKGB GR 2711
04298|HKGB GR 2911
04297|HKGB GR 2811
04296|HKGB FRN 2611
04295|HKGB FRN 2608
04294|HKGB 3.17 3507
04293|HKGB 2.70 3005
04292|HKGB FRN 2605
04291|HKGB 2.76 2804
04290|HKGB 3.99 4503
04289|HKGB FRN 2602
04288|HKGB 3.84 3501
04287|HKGB 3.75 3912
04286|政府基债二七一二
04284|HKGB 3.23 2912
04283|HKGB 2.89 2710
04281|HKGB GR 3107
04280|HKGB GR 2707
04273|政府绿债二六一零
04271|HKGB GREEN 3206
04270|HKGB GREEN 2706
04269|HKGB GREEN 3306
04268|HKGB GREEN 2806
04267|HKGB GREEN 2606
04264|HKGB GREEN 3001
04262|HKGB GREEN 5301
04261|HKGB GREEN 3301
04260|HKGB GREEN 2801
04258|HKGB 3.74 3801
04255|HKGB 3.30 4205
04250|HKGB GREEN 4111
04249|HKGB GREEN 2611
04248|HKGB GREEN 3111
04244|HKGB 1.59 3603
04243|HKGB GREEN 5102
04242|HKGB GREEN 3102
04237|HKGB 2.02 3403
04236|HKGB 1.97 2901
04235|HKGB 1.25 2706
04233|HKGB SUKUK 2702
04232|HKGB 1.89 3203
04227|HKGB 2.13 3007
04201|HKGB 2.91 3302
04200|HKGB FRN 2702
04107|EFN 2.40 2711
04106|EFN 1.85 2708
04105|EFN 2.16 2705
04104|EFN 3.34 2702
04101|EFN 3.19 2611
04100|EFN 2.77 2608
04099|EFN 3.77 2605
04098|EFN 3.36 2602
04054|EFN 2.24 2908
04048|EFN 2.48 2902
04042|EFN 2.49 2808
04036|EFN 1.49 2802
04030|EFN 0.80 2708
04024|EFN 1.51 2702
04018|EFN 2.07 2608
04012|EFN 3.32 2602
02568|CNOOC F03 N3305
02527|PTT N3508
01687|PRC B2710
04701|机管局 二六零八
